"Ebstorf"$"4013466-0"$"Klosterarchiv Ebstorf"$"4369481-0"$"Hs IV 19"$"IV 19"$"Klosterarchiv Hs IV 19"$"Hs. IV 19"$"Ms. IV 19"
"Ebstorf"$"4013466-0"$"Klosterarchiv Ebstorf"$"4369481-0"$"Hs IV 20"$"IV 20"$"Klosterarchiv Hs IV 20"$"Hs. IV 20"$"Ms. IV 20"
"Ebstorf"$"4013466-0"$"Klosterarchiv Ebstorf"$"4369481-0"$"Hs IV 21 (I)"$"IV 21 (I)"$"Klosterarchiv Hs IV 21 (I)"$"Hs. IV 21 (I)"$"Ms. IV 21 (I)"
"Ebstorf"$"4013466-0"$"Klosterarchiv Ebstorf"$"4369481-0"$"Hs IV 21 (II)"$"IV 21 (II)"$"Klosterarchiv Hs IV 21 (II)"$"Hs. IV 21 (II)"$"Ms. IV 21 (II)"
"Ebstorf"$"4013466-0"$"Klosterarchiv Ebstorf"$"4369481-0"$"Hs IV 21 (III)"$"IV 21 (III)"$"Klosterarchiv Hs IV 21 (III)"$"Hs. IV 21 (III)"$"Ms. IV 21 (III)"
"Ebstorf"$"4013466-0"$"Klosterarchiv Ebstorf"$"4369481-0"$"Hs IV 23"$"IV 23"$"Klosterarchiv Hs IV 23"$"Hs. IV 23"$"Ms. IV 23"
"Ebstorf"$"4013466-0"$"Klosterarchiv Ebstorf"$"4369481-0"$"Hs IV 24 (Ia u. Ib)"$"Hs. IV 24 (Ia u. Ib)"$"IV 24 (Ia u. Ib)"$"IV 24 (Ia)"$"Ms. IV 24 (Ia)"$"IV 24 (Ib)"$"Ms. IV 24 (Ib)"$"IV 24 (Ia und Ib)"$"Ms. IV 24 (Ia u. Ib)"
"Ebstorf"$"4013466-0"$"Klosterarchiv Ebstorf"$"4369481-0"$"Hs IV 24 (II)"$"IV 24 (II)"$"Klosterarchiv Hs IV 24 (II)"$"Hs. IV 24 (II)"$"Ms. IV 24 (II)"
"Ebstorf"$"4013466-0"$"Klosterarchiv Ebstorf"$"4369481-0"$"Hs IV 24 (III)"$"IV 24 (III)"$"Klosterarchiv Hs IV 24 (III)"$"Hs. IV 24 (III)"$"Ms. IV 24 (III)"
"Ebstorf"$"4013466-0"$"Klosterarchiv Ebstorf"$"4369481-0"$"Hs IV 24 (IV)"$"IV 24 (IV)"$"Klosterarchiv Hs IV 24 (IV)"$"Hs. IV 24 (IV)"$"Ms. IV 24 (IV)"
"Ebstorf"$"4013466-0"$"Klosterarchiv Ebstorf"$"4369481-0"$"Hs IV 24 (V)"$"IV 24 (V)"$"Klosterarchiv Hs IV 24 (V)"$"Hs. IV 24 (V)"$"Ms. IV 24 (V)"
"Ebstorf"$"4013466-0"$"Klosterarchiv Ebstorf"$"4369481-0"$"Hs IV 24 (VIa u. VIb)"$"Hs. IV 24 (VIa u. VIb)"$"Hs IV 24 (VI a u. b)"$"IV 24 (VI a u. b)"$"IV 24 (VIa)"$"IV 24 (VI a)"$"Ms. IV 24 (VIa)"$"IV 24 (VIb)"$"IV 24 (VI b)"$"Ms. IV 24 (VIb)"$"IV 24 (VI a und b)"$"Ms. IV 24 (VI a u. b)"
"Ebstorf"$"4013466-0"$"Klosterarchiv Ebstorf"$"4369481-0"$"Hs IV 25 (a)"$"IV 25 (a)"$"Klosterarchiv Hs IV 25 (a)"$"Hs. IV 25 (a)"$"Ms. IV 25 (a)"
"Ebstorf"$"4013466-0"$"Klosterarchiv Ebstorf"$"4369481-0"$"Hs IV 25 (b)"$"IV 25 (b)"$"Klosterarchiv Hs IV 25 (b)"$"Hs. IV 25 (b)"$"Ms. IV 25 (b)"
"Ebstorf"$"4013466-0"$"Klosterarchiv Ebstorf"$"4369481-0"$"Hs V 1"$"V 1"$"Klosterarchiv Hs V 1"$"Hs. V 1"$"Ms. V 1"
"Ebstorf"$"4013466-0"$"Klosterarchiv Ebstorf"$"4369481-0"$"Hs V 2"$"V 2"$"Klosterarchiv Hs V 2"$"Hs. V 2"$"Ms. V 2"
"Ebstorf"$"4013466-0"$"Klosterarchiv Ebstorf"$"4369481-0"$"Hs V 2 (I)"$"V 2 (I)"$"Klosterarchiv Hs V 2 (I)"$"Hs. V 2 (I)"$"Ms. V 2 (I)"
"Ebstorf"$"4013466-0"$"Klosterarchiv Ebstorf"$"4369481-0"$"Hs V 2 (II)"$"V 2 (II)"$"Klosterarchiv Hs V 2 (II)"$"Hs. V 2 (II)"$"Ms. V 2 (II)"
"Ebstorf"$"4013466-0"$"Klosterarchiv Ebstorf"$"4369481-0"$"Hs V 3"$"V 3"$"Klosterarchiv Hs V 3"$"Hs. V 3"$"Ms. V 3"
"Ebstorf"$"4013466-0"$"Klosterarchiv Ebstorf"$"4369481-0"$"Hs V 4"$"V 4"$"Klosterarchiv Hs V 4"$"Hs. V 4"$"Ms. V 4"
"Ebstorf"$"4013466-0"$"Klosterarchiv Ebstorf"$"4369481-0"$"Hs V 5"$"V 5"$"Klosterarchiv Hs V 5"$"Hs. V 5"$"Ms. V 5"
"Ebstorf"$"4013466-0"$"Klosterarchiv Ebstorf"$"4369481-0"$"Hs V 6a"$"V 6a"$"Hs V 6 a"$"V 6 a"$"Klosterarchiv Hs V 6a"$"Klosterarchiv Hs V 6 a"$"Hs. V 6a"$"Hs. V 6 a"$"Ms. V 6a"
"Ebstorf"$"4013466-0"$"Klosterarchiv Ebstorf"$"4369481-0"$"Hs V 6b"$"V 6b"$"Hs V 6 b"$"V 6 b"$"Klosterarchiv Hs V 6b"$"Klosterarchiv Hs V 6 b"$"Hs. V 6b"$"Hs. V 6 b"$"Ms. V 6b"
"Ebstorf"$"4013466-0"$"Klosterarchiv Ebstorf"$"4369481-0"$"Hs VI 1"$"VI 1"$"Klosterarchiv Hs VI 1"$"Hs. VI 1"$"Ms. VI 1"
"Ebstorf"$"4013466-0"$"Klosterarchiv Ebstorf"$"4369481-0"$"Hs VI 2"$"VI 2"$"Klosterarchiv Hs VI 2"$"Hs. VI 2"$"Ms. VI 2"
"Ebstorf"$"4013466-0"$"Klosterarchiv Ebstorf"$"4369481-0"$"Hs VI 2 (3)"$"VI 2 (3)"$"Klosterarchiv Hs VI 2 (3)"$"Hs. VI 2 (3)"$"Ms. VI 2 (3)"$"VI 2, Fragm."
"Ebstorf"$"4013466-0"$"Klosterarchiv Ebstorf"$"4369481-0"$"Hs VI 2 (1)"$"VI 2 (1)"$"Klosterarchiv Hs VI 2 (1)"$"Hs. VI 2 (1)"$"Ms. VI 2 (1)"
"Ebstorf"$"4013466-0"$"Klosterarchiv Ebstorf"$"4369481-0"$"Hs VI 2 (2)"$"VI 2 (2)"$"Klosterarchiv Hs VI 2 (2)"$"Hs. VI 2 (2)"$"Ms. VI 2 (2)"
"Ebstorf"$"4013466-0"$"Klosterarchiv Ebstorf"$"4369481-0"$"Hs VI 3"$"VI 3"$"Klosterarchiv Hs VI 3"$"Hs. VI 3"$"Ms. VI 3"
"Ebstorf"$"4013466-0"$"Klosterarchiv Ebstorf"$"4369481-0"$"Hs VI 4"$"VI 4"$"Klosterarchiv Hs VI 4"$"Hs. VI 4"$"Ms. VI 4"
"Ebstorf"$"4013466-0"$"Klosterarchiv Ebstorf"$"4369481-0"$"Hs VI 5"$"VI 5"$"Klosterarchiv Hs VI 5"$"Hs. VI 5"$"Ms. VI 5"
"Ebstorf"$"4013466-0"$"Klosterarchiv Ebstorf"$"4369481-0"$"Hs VI 6"$"VI 6"$"Klosterarchiv Hs VI 6"$"Hs. VI 6"$"Ms. VI 6"
"Ebstorf"$"4013466-0"$"Klosterarchiv Ebstorf"$"4369481-0"$"Hs VI 7"$"VI 7"$"Klosterarchiv Hs VI 7"$"Hs. VI 7"$"Ms. VI 7"
"Ebstorf"$"4013466-0"$"Klosterarchiv Ebstorf"$"4369481-0"$"Hs VI 8a"$"VI 8a"$"Hs VI 8 a"$"VI 8 a"$"Klosterarchiv Hs VI 8a"$"Klosterarchiv Hs VI 8 a"$"Hs. VI 8a"$"Hs. VI 8 a"$"Ms. VI 8a"
"Ebstorf"$"4013466-0"$"Klosterarchiv Ebstorf"$"4369481-0"$"Hs VI 9"$"VI 9"$"Klosterarchiv Hs VI 9"$"Hs. VI 9"$"Ms. VI 9"
"Ebstorf"$"4013466-0"$"Klosterarchiv Ebstorf"$"4369481-0"$"Hs VI 10"$"VI 10"$"Klosterarchiv Hs VI 10"$"Hs. VI 10"$"Ms. VI 10"
"Ebstorf"$"4013466-0"$"Klosterarchiv Ebstorf"$"4369481-0"$"Hs VI 11"$"VI 11"$"Klosterarchiv Hs VI 11"$"Hs. VI 11"$"Ms. VI 11"
"Ebstorf"$"4013466-0"$"Klosterarchiv Ebstorf"$"4369481-0"$"Hs VI 11a"$"VI 11a"$"Hs VI 11 a"$"VI 11 a"$"Klosterarchiv Hs VI 11a"$"Klosterarchiv Hs VI 11 a"$"Hs. VI 11a"$"Hs. VI 11 a"$"Ms. VI 11a"
"Ebstorf"$"4013466-0"$"Klosterarchiv Ebstorf"$"4369481-0"$"Hs VI 12"$"VI 12"$"Klosterarchiv Hs VI 12"$"Hs. VI 12"$"Ms. VI 12"
"Ebstorf"$"4013466-0"$"Klosterarchiv Ebstorf"$"4369481-0"$"Hs VI 14"$"VI 14"$"Klosterarchiv Hs VI 14"$"Hs. VI 14"$"Ms. VI 14"
"Ebstorf"$"4013466-0"$"Klosterarchiv Ebstorf"$"4369481-0"$"Hs VI 16"$"VI 16"$"Klosterarchiv Hs VI 16"$"Hs. VI 16"$"Ms. VI 16"
"Ebstorf"$"4013466-0"$"Klosterarchiv Ebstorf"$"4369481-0"$"Hs VI 16 (b)"$"VI 16 (b)"$"Klosterarchiv Hs VI 16 (b)"$"Hs. VI 16 (b)"$"Ms. VI 16 (b)"
"Ebstorf"$"4013466-0"$"Klosterarchiv Ebstorf"$"4369481-0"$"Hs VI 17"$"VI 17"$"Klosterarchiv Hs VI 17"$"Hs. VI 17"$"Ms. VI 17"
"Ebstorf"$"4013466-0"$"Klosterarchiv Ebstorf"$"4369481-0"$"Hs VI 18"$"VI 18"$"Klosterarchiv Hs VI 18"$"Hs. VI 18"$"Ms. VI 18"
"Ebstorf"$"4013466-0"$"Klosterarchiv Ebstorf"$"4369481-0"$"Hs VI 19"$"VI 19"$"Klosterarchiv Hs VI 19"$"Hs. VI 19"$"Ms. VI 19"
"Ebstorf"$"4013466-0"$"Klosterarchiv Ebstorf"$"4369481-0"$"Hs VI 20"$"VI 20"$"Klosterarchiv Hs VI 20"$"Hs. VI 20"$"Ms. VI 20"
"Ebstorf"$"4013466-0"$"Klosterarchiv Ebstorf"$"4369481-0"$"Hs VI 26"$"VI 26"$"Klosterarchiv Hs VI 26"$"Hs. VI 26"$"Ms. VI 26"
"Ebstorf"$"4013466-0"$"Klosterarchiv Ebstorf"$"4369481-0"$"Hs VI 27"$"VI 27"$"Klosterarchiv Hs VI 27"$"Hs. VI 27"$"Ms. VI 27"
"Ebstorf"$"4013466-0"$"Klosterarchiv Ebstorf"$"4369481-0"$"Hs VI 28"$"VI 28"$"Klosterarchiv Hs VI 28"$"Hs. VI 28"$"Ms. VI 28"
